prop_handle,enum_value,http_status,passed,notes
therapeutic_agents,Autologous Anti-CD19 CAR-expressing T-lymphocytes CLIC-1901,200,True,
therapeutic_agents,Autologous Anti-CD19 Chimeric Antigen Receptor T-cells AUTO1,200,True,
therapeutic_agents,Autologous Anti-CD19 Chimeric Antigen Receptor T-cells SJCAR19,200,True,
therapeutic_agents,Autologous Anti-CD19 T-cell Receptor T cells ET190L1,200,True,
therapeutic_agents,Autologous Anti-CD19 TAC-T cells TAC01-CD19,200,True,
therapeutic_agents,Autologous Anti-CD19/CD20 Bispecific Nanobody-based CAR-T cells,200,True,
therapeutic_agents,Autologous Anti-CD19/CD22 CAR T-cells AUTO3,200,True,
therapeutic_agents,Autologous Anti-CD19CAR-4-1BB-CD3zeta-EGFRt-expressing CD4+/CD8+ Central Memory T-lymphocytes JCAR014,200,True,
therapeutic_agents,Autologous Anti-CD19CAR-HER2t/CD22CAR-EGFRt-expressing T-cells,200,True,
therapeutic_agents,Autologous Anti-CD20 CAR Transduced CD4/CD8 Enriched T-cells MB-CART20.1,200,True,
therapeutic_agents,Autologous Anti-CD22 CAR-4-1BB-TCRz-transduced T-lymphocytes CART22-65s,200,True,
therapeutic_agents,Autologous Anti-EGFR CAR-transduced CXCR 5-modified T-lymphocytes,200,True,
therapeutic_agents,Autologous Anti-FLT3 CAR T Cells AMG 553,200,True,
therapeutic_agents,Autologous Anti-HLA-A*02/AFP TCRm-expressing T-cells ET140202,200,True,
therapeutic_agents,Autologous Anti-HLA-A*0201/AFP CAR T-cells ET1402L1,200,True,
therapeutic_agents,Autologous Anti-ICAM-1-CAR-CD28-4-1BB-CD3zeta-expressing T-cells AIC100,200,True,
therapeutic_agents,Autologous Anti-kappa Light Chain CAR-CD28-expressing T-lymphocytes,200,True,
therapeutic_agents,Autologous Anti-NY-ESO-1/LAGE-1 TCR-transduced c259 T Lymphocytes GSK3377794,200,True,
therapeutic_agents,Autologous Anti-PD-1 Antibody-activated Tumor-infiltrating Lymphocytes,200,True,
therapeutic_agents,Autologous Anti-PSMA CAR-T Cells P-PSMA-101,200,True,
therapeutic_agents,Autologous AXL-targeted CAR T-cells CCT301-38,200,True,
therapeutic_agents,Autologous B-cell/Monocyte-presenting HER2/neu Antigen Vaccine BVAC-B,200,True,
therapeutic_agents,Autologous BCMA-targeted CAR T Cells CC-98633,200,True,
therapeutic_agents,Autologous BCMA-targeted CAR T Cells LCAR-B4822M,200,True,
therapeutic_agents,Autologous Bi-epitope BCMA-targeted CAR T-cells JNJ-68284528,200,True,
therapeutic_agents,Autologous Bispecific BCMA/CD19-targeted CAR-T Cells GC012F,200,True,
therapeutic_agents,Autologous Bispecific CD19/CD22-targeted CAR-T Cells GC022,200,True,
therapeutic_agents,Autologous Bone Marrow-derived CD34/CXCR4-positive Stem Cells AMR-001,200,True,
therapeutic_agents,Autologous CAR-mbIL15-Safety Switch T-cells PRGN-3005,200,True,
therapeutic_agents,Autologous CAR-mbIL15-Safety Switch T-cells PRGN-3006,200,True,
therapeutic_agents,Autologous CD123-4SCAR-expressing T-cells 4SCAR123,200,True,
therapeutic_agents,Autologous CD19 CAR-expressing CD4+/CD8+ T-cells MB-CART19.1,200,True,
therapeutic_agents,Autologous CD19-targeted CAR T Cells CC-97540,200,True,
therapeutic_agents,Autologous CD19-targeted CAR T Cells JWCAR029,200,True,
therapeutic_agents,Autologous CD19-targeted CAR-T Cells GC007F,200,True,
therapeutic_agents,Autologous CD19/PD-1 Bispecific CAR-T Cells,200,True,
therapeutic_agents,Autologous CD20-4SCAR-expressing T-cells 4SCAR20,200,True,
therapeutic_agents,Autologous CD22-4SCAR-expressing T-cells 4SCAR22,200,True,
therapeutic_agents,Autologous CD38-4SCAR-expressing T-cells 4SCAR38,200,True,
therapeutic_agents,Autologous Clonal Neoantigen T Cells ATL001,200,True,
therapeutic_agents,Autologous CRISPR-edited Anti-CD19 CAR T Cells XYF19,200,True,
therapeutic_agents,Autologous Deep IL-15 Primed T-cells TRQ15-01,200,True,
therapeutic_agents,Autologous Dendritic Cell Vaccine ACT2001,200,True,
therapeutic_agents,Autologous Dendritic Cell-based Immunotherapeutic AV0113,200,True,
therapeutic_agents,Autologous FRa-4SCAR-expressing T-cells 4SCAR-FRa,200,True,
therapeutic_agents,Autologous Genetically-modified MAGE-A4 C1032 CD8alpha T Cells,200,True,
therapeutic_agents,Autologous Genetically-modified MAGE-A4 C1032 T Cells,200,True,
therapeutic_agents,Autologous Heat-Shock Protein 70 Peptide Vaccine AG-858,200,True,
therapeutic_agents,Autologous HPV16 E7-specific HLA-A*02:01-restricted TCR Gene Engineered Lymphocytes KITE-439,200,True,
therapeutic_agents,Autologous LMP1/LMP2/EBNA1-specific HLA-A02:01/24:02/11:01-restricted TCR-expressing T-lymphocytes YT-E001,200,True,
therapeutic_agents,Autologous MAGE-A3/A6-specific TCR Gene-engineered Lymphocytes KITE-718,200,True,
therapeutic_agents,Autologous MCPyV-specific HLA-A02-restricted TCR-transduced CD4+ and CD8+ T-cells FH-MCVA2TCR,200,True,
therapeutic_agents,Autologous Mesenchymal Stem Cells Apceth_101,200,True,
therapeutic_agents,Autologous Mesothelin-specific Human mRNA CAR-transfected PBMCs MCY-M11,200,True,
therapeutic_agents,Autologous Monocyte-derived Lysate-pulsed Dendritic Cell Vaccine PV-001-DC,200,True,
therapeutic_agents,Autologous Multi-lineage Potential Cells,200,True,
therapeutic_agents,Autologous Nectin-4/FAP-targeted CAR-T Cells,200,True,
therapeutic_agents,Autologous NKG2D CAR T-cells CYAD-02,200,True,
therapeutic_agents,Autologous NKG2D CAR-CD3zeta-DAP10-expressing T-Lymphocytes CYAD-01,200,True,
therapeutic_agents,Autologous Pancreatic Adenocarcinoma Lysate and mRNA-loaded Dendritic Cell Vaccine,200,True,
therapeutic_agents,Autologous Peripheral Blood Lymphocytes from Ibrutinib-treated Chronic Lymphocytic Leukemia Patients IOV-2001,200,True,
therapeutic_agents,Autologous Prostate Cancer Antigen-expressing Dendritic Cell Vaccine BPX-101,200,True,
therapeutic_agents,Autologous Prostate Stem Cell Antigen-specific CAR T Cells BPX-601,200,True,
therapeutic_agents,Autologous Rapamycin-resistant Th1/Tc1 Cells RAPA-201,200,True,
therapeutic_agents,Autologous ROR2-targeted CAR T-cells CCT301-59,200,True,
therapeutic_agents,Autologous TAAs-loaded Autologous Dendritic Cells AV-GBM-1,200,True,
therapeutic_agents,Autologous TCR-engineered T-cells IMA201,200,True,
therapeutic_agents,Autologous TCR-engineered T-cells IMA202,200,True,
therapeutic_agents,Autologous TCR-engineered T-cells IMA203,200,True,
therapeutic_agents,Autologous TCRm-expressing T-cells ET140203,200,True,
therapeutic_agents,Autologous Tetravalent Dendritic Cell Vaccine MIDRIX4-LUNG,200,True,
therapeutic_agents,Autologous Tumor Infiltrating Lymphocytes LN-144,200,True,
therapeutic_agents,Autologous Tumor Infiltrating Lymphocytes LN-145,200,True,
therapeutic_agents,Autologous Tumor Infiltrating Lymphocytes LN-145-S1,200,True,
therapeutic_agents,Autologous Tumor Infiltrating Lymphocytes MDA-TIL,200,True,
therapeutic_agents,Autologous Universal CAR-expressing T-lymphocytes UniCAR02-T,200,True,
therapeutic_agents,Avadomide,200,True,
therapeutic_agents,Avadomide Hydrochloride,200,True,
therapeutic_agents,Avapritinib,200,True,
therapeutic_agents,Avdoralimab,200,True,
therapeutic_agents,Avelumab,200,True,
therapeutic_agents,Aviscumine,200,True,
therapeutic_agents,Avitinib Maleate,200,True,
therapeutic_agents,Axalimogene Filolisbac,200,True,
therapeutic_agents,Axatilimab,200,True,
therapeutic_agents,Axicabtagene Ciloleucel,200,True,
therapeutic_agents,Axitinib,200,True,
therapeutic_agents,AXL Inhibitor DS-1205c,200,True,
therapeutic_agents,AXL Inhibitor SLC-391,200,True,
therapeutic_agents,AXL Receptor Tyrosine Kinase/cMET Inhibitor BPI-9016M,200,True,
therapeutic_agents,AXL/ FLT3/VEGFR2 Inhibitor KC1036,200,True,
therapeutic_agents,Axl/Mer Inhibitor INCB081776,200,True,
therapeutic_agents,Axl/Mer Inhibitor PF-07265807,200,True,
therapeutic_agents,Azacitidine,200,True,
therapeutic_agents,Azapicyl,200,True,
therapeutic_agents,Azaribine,200,True,
therapeutic_agents,Azaserine,200,True,
therapeutic_agents,Azathioprine,200,True,
therapeutic_agents,Azimexon,200,True,
therapeutic_agents,Azintuxizumab Vedotin,200,True,
therapeutic_agents,Aziridinylbenzoquinone RH1,200,True,
therapeutic_agents,Azotomycin,200,True,
therapeutic_agents,Azurin:50-77 Cell Penetrating Peptide p28,200,True,
therapeutic_agents,B-Raf/VEGFR-2 Inhibitor RAF265,200,True,
therapeutic_agents,Babaodan Capsule,200,True,
therapeutic_agents,Bacillus Calmette-Guerin Substrain Connaught Live Antigen,200,True,
therapeutic_agents,Bactobolin,200,True,
therapeutic_agents,Bafetinib,200,True,
therapeutic_agents,Balixafortide,200,True,
therapeutic_agents,Balstilimab,200,True,
therapeutic_agents,Baltaleucel-T,200,True,
therapeutic_agents,Banoxantrone,200,True,
therapeutic_agents,Barasertib,200,True,
therapeutic_agents,Bardoxolone,200,True,
therapeutic_agents,Bardoxolone Methyl,200,True,
therapeutic_agents,Baricitinib,200,True,
therapeutic_agents,Batabulin,200,True,
therapeutic_agents,Batabulin Sodium,200,True,
therapeutic_agents,Batimastat,200,True,
therapeutic_agents,Bavituximab,200,True,
therapeutic_agents,Bazedoxifene,200,True,
therapeutic_agents,Bazlitoran,200,True,
therapeutic_agents,BC-819 Plasmid/Polyethylenimine Complex,200,True,
therapeutic_agents,BCG Solution,200,True,
therapeutic_agents,BCG Tokyo-172 Strain Solution,200,True,
therapeutic_agents,BCG Vaccine,200,True,
therapeutic_agents,Bcl-2 Inhibitor APG 2575,200,True,
therapeutic_agents,Bcl-2 Inhibitor BCL201,200,True,
therapeutic_agents,Bcl-2 Inhibitor BGB-11417,200,True,
therapeutic_agents,Bcl-2 Inhibitor LP-108,200,True,
therapeutic_agents,Bcl-2 Inhibitor S65487,200,True,
therapeutic_agents,Bcl-Xs Adenovirus Vaccine,200,True,
therapeutic_agents,BCMA x CD3 T-cell Engaging Antibody CC-93269,200,True,
therapeutic_agents,BCMA-CD19 Compound CAR T Cells,200,True,
therapeutic_agents,BCMA/CD3e Tri-specific T-cell Activating Construct HPN217,200,True,
therapeutic_agents,Bcr-Abl Kinase Inhibitor K0706,200,True,
therapeutic_agents,Bcr-Abl Kinase Inhibitor PF-114,200,True,
therapeutic_agents,BCR-ABL/KIT/AKT/ERK Inhibitor HQP1351,200,True,
therapeutic_agents,Beauvericin,200,True,
therapeutic_agents,Becatecarin,200,True,
therapeutic_agents,Belagenpumatucel-L,200,True,
therapeutic_agents,Belantamab Mafodotin,200,True,
therapeutic_agents,Belapectin,200,True,
therapeutic_agents,Belimumab,200,True,
therapeutic_agents,Belinostat,200,True,
therapeutic_agents,Belotecan Hydrochloride,200,True,
therapeutic_agents,Belvarafenib,200,True,
therapeutic_agents,Belzutifan,200,True,
therapeutic_agents,Bemarituzumab,200,True,
therapeutic_agents,Bemcentinib,200,True,
therapeutic_agents,Bempegaldesleukin,200,True,
therapeutic_agents,Benaxibine,200,True,
therapeutic_agents,Bendamustine,200,True,
therapeutic_agents,Bendamustine Hydrochloride,200,True,
therapeutic_agents,Bendamustine-containing Nanoparticle-based Formulation RXDX-107,200,True,
therapeutic_agents,Benzaldehyde Dimethane Sulfonate,200,True,
therapeutic_agents,Benzoylphenylurea,200,True,
therapeutic_agents,Berberine Chloride,200,True,
therapeutic_agents,Bermekimab,200,True,
therapeutic_agents,Bersanlimab,200,True,
therapeutic_agents,Berubicin Hydrochloride,200,True,
therapeutic_agents,Berzosertib,200,True,
therapeutic_agents,BET Bromodomain Inhibitor ZEN-3694,200,True,
therapeutic_agents,BET Inhibitor ABBV-744,200,True,
therapeutic_agents,BET Inhibitor BAY1238097,200,True,
therapeutic_agents,BET inhibitor BI 894999,200,True,
therapeutic_agents,BET Inhibitor BMS-986158,200,True,
therapeutic_agents,BET Inhibitor CC-90010,200,True,
therapeutic_agents,BET Inhibitor CPI-0610,200,True,
therapeutic_agents,BET Inhibitor FT-1101,200,True,
therapeutic_agents,BET Inhibitor GS-5829,200,True,
therapeutic_agents,BET Inhibitor GSK2820151,200,True,
therapeutic_agents,BET Inhibitor INCB054329,200,True,
therapeutic_agents,BET Inhibitor INCB057643,200,True,
therapeutic_agents,BET Inhibitor RO6870810,200,True,
therapeutic_agents,BET-bromodomain Inhibitor ODM-207,200,True,
therapeutic_agents,Beta Alethine,200,True,
therapeutic_agents,Beta-Carotene,200,True,
therapeutic_agents,Beta-elemene,200,True,
therapeutic_agents,Beta-Glucan,200,True,
therapeutic_agents,Beta-Glucan MM-10-001,200,True,
therapeutic_agents,Beta-lapachone Prodrug ARQ 761,200,True,
therapeutic_agents,Beta-Thioguanine Deoxyriboside,200,True,
therapeutic_agents,Betaglucin Gel,200,True,
therapeutic_agents,Betulinic Acid,200,True,
therapeutic_agents,Bevacizumab,200,True,
therapeutic_agents,Bexarotene,200,True,
therapeutic_agents,Bexmarilimab,200,True,
therapeutic_agents,BF-200 Gel Formulation,200,True,
therapeutic_agents,BH3 Mimetic ABT-737,200,True,
therapeutic_agents,Bi-functional Alkylating Agent VAL-083,200,True,
therapeutic_agents,Bicalutamide,200,True,
therapeutic_agents,Bimiralisib,200,True,
therapeutic_agents,Binetrakin,200,True,
therapeutic_agents,Binimetinib,200,True,
therapeutic_agents,Bintrafusp Alfa,200,True,
therapeutic_agents,Birabresib,200,True,
therapeutic_agents,Birinapant,200,True,
therapeutic_agents,Bis(choline)tetrathiomolybdate,200,True,
therapeutic_agents,Bisantrene,200,True,
therapeutic_agents,Bisantrene Hydrochloride,200,True,
therapeutic_agents,Bisnafide,200,True,
therapeutic_agents,Bisnafide Dimesylate,200,True,
therapeutic_agents,Bispecific Antibody 2B1,200,True,
therapeutic_agents,Bispecific Antibody AGEN1223,200,True,
therapeutic_agents,Bispecific Antibody AMG 509,200,True,
therapeutic_agents,Bispecific Antibody GS-1423,200,True,
therapeutic_agents,Bispecific Antibody MDX-H210,200,True,
therapeutic_agents,Bispecific Antibody MDX447,200,True,
therapeutic_agents,Bisthianostat,200,True,
therapeutic_agents,BiTE Antibody AMG 910,200,True,
therapeutic_agents,Bivalent BRD4 Inhibitor AZD5153,200,True,
therapeutic_agents,Bizalimogene Ralaplasmid,200,True,
therapeutic_agents,Bizelesin,200,True,
therapeutic_agents,BL22 Immunotoxin,200,True,
therapeutic_agents,Black Cohosh,200,True,
therapeutic_agents,Black Raspberry Nectar,200,True,
therapeutic_agents,Bleomycin,200,True,
therapeutic_agents,Bleomycin A2,200,True,
therapeutic_agents,Bleomycin B2,200,True,
therapeutic_agents,Bleomycin Sulfate,200,True,
therapeutic_agents,Blinatumomab,200,True,
therapeutic_agents,Blueberry Powder Supplement,200,True,
therapeutic_agents,BMI1 Inhibitor PTC596,200,True,
therapeutic_agents,BMS-184476,200,True,
therapeutic_agents,BMS-188797,200,True,
therapeutic_agents,BMS-214662,200,True,
therapeutic_agents,BMS-275183,200,True,
therapeutic_agents,Boanmycin Hydrochloride,200,True,
therapeutic_agents,Bomedemstat,200,True,
therapeutic_agents,Boronophenylalanine-Fructose Complex,200,True,
therapeutic_agents,Bortezomib,200,True,
therapeutic_agents,Bosutinib,200,True,
therapeutic_agents,Bosutinib Monohydrate,200,True,
therapeutic_agents,Botanical Agent BEL-X-HG,200,True,
therapeutic_agents,Botanical Agent LEAC-102,200,True,
therapeutic_agents,Bovine Cartilage,200,True,
therapeutic_agents,Bozitinib,200,True,
therapeutic_agents,BP-Cx1-Platinum Complex BP-C1,200,True,
therapeutic_agents,BR96-Doxorubicin Immunoconjugate,200,True,
therapeutic_agents,Brachyury-expressing Yeast Vaccine GI-6301,200,True,
therapeutic_agents,BRAF Inhibitor,200,True,
therapeutic_agents,BRAF Inhibitor ARQ 736,200,True,
therapeutic_agents,BRAF Inhibitor BGB-3245,200,True,
therapeutic_agents,BRAF Inhibitor PLX8394,200,True,
therapeutic_agents,BRAF(V600E) Kinase Inhibitor ABM-1310,200,True,
therapeutic_agents,BRAF(V600E) Kinase Inhibitor RO5212054,200,True,
therapeutic_agents,BRAF/EGFR Inhibitor BGB-283,200,True,
therapeutic_agents,BRAFV600/PI3K Inhibitor ASN003,200,True,
therapeutic_agents,BRD4 Inhibitor PLX2853,200,True,
therapeutic_agents,BRD4 Inhibitor PLX51107,200,True,
therapeutic_agents,Breflate,200,True,
therapeutic_agents,Brentuximab,200,True,
therapeutic_agents,Brentuximab Vedotin,200,True,
therapeutic_agents,Brequinar,200,True,
therapeutic_agents,Brequinar Sodium,200,True,
therapeutic_agents,Briciclib Sodium,200,True,
therapeutic_agents,Brigatinib,200,True,
therapeutic_agents,Brilanestrant,200,True,
therapeutic_agents,Brimonidine Tartrate Nanoemulsion OCU-300,200,True,
therapeutic_agents,Brivanib,200,True,
therapeutic_agents,Brivanib Alaninate,200,True,
therapeutic_agents,Brivudine,200,True,
therapeutic_agents,Brivudine Phosphoramidate,200,True,
therapeutic_agents,Broad-Spectrum Human Papillomavirus Vaccine V505,200,True,
therapeutic_agents,Broccoli Sprout/Broccoli Seed Extract Supplement,200,True,
therapeutic_agents,Bromacrylide,200,True,
therapeutic_agents,Bromebric Acid,200,True,
therapeutic_agents,Bromocriptine Mesylate,200,True,
therapeutic_agents,Brontictuzumab,200,True,
therapeutic_agents,Brostacillin Hydrochloride,200,True,
therapeutic_agents,Brostallicin,200,True,
therapeutic_agents,Broxuridine,200,True,
therapeutic_agents,Bruceanol A,200,True,
therapeutic_agents,Bruceanol B,200,True,
therapeutic_agents,Bruceanol C,200,True,
therapeutic_agents,Bruceanol D,200,True,
therapeutic_agents,Bruceanol E,200,True,
therapeutic_agents,Bruceanol F,200,True,
therapeutic_agents,Bruceanol G,200,True,
therapeutic_agents,Bruceanol H,200,True,
therapeutic_agents,Bruceantin,200,True,
therapeutic_agents,Bryostatin 1,200,True,
therapeutic_agents,BTK Inhibitor ARQ 531,200,True,
therapeutic_agents,BTK Inhibitor CT-1530,200,True,
therapeutic_agents,BTK Inhibitor DTRMWXHS-12,200,True,
therapeutic_agents,BTK Inhibitor HZ-A-018,200,True,
therapeutic_agents,BTK Inhibitor ICP-022,200,True,
therapeutic_agents,BTK Inhibitor LOXO-305,200,True,
therapeutic_agents,BTK Inhibitor M7583,200,True,
therapeutic_agents,BTK inhibitor TG-1701,200,True,
therapeutic_agents,Budigalimab,200,True,
therapeutic_agents,Budotitane,200,True,
therapeutic_agents,Bufalin,200,True,
therapeutic_agents,Buparlisib,200,True,
therapeutic_agents,Burixafor,200,True,
therapeutic_agents,Burixafor Hydrobromide,200,True,
therapeutic_agents,Burosumab,200,True,
therapeutic_agents,Buserelin,200,True,
therapeutic_agents,Bushen Culuan Decoction,200,True,
therapeutic_agents,Bushen-Jianpi Decoction,200,True,
therapeutic_agents,Busulfan,200,True,
therapeutic_agents,Buthionine Sulfoximine,200,True,
therapeutic_agents,BXQ-350 Nanovesicle Formulation,200,True,
therapeutic_agents,c-Kit Inhibitor PLX9486,200,True,
therapeutic_agents,c-Met Inhibitor ABN401,200,True,
therapeutic_agents,c-Met Inhibitor AL2846,200,True,
therapeutic_agents,c-Met Inhibitor AMG 208,200,True,
therapeutic_agents,c-Met Inhibitor AMG 337,200,True,
therapeutic_agents,c-Met Inhibitor GST-HG161,200,True,
therapeutic_agents,c-Met Inhibitor HS-10241,200,True,
therapeutic_agents,c-Met Inhibitor JNJ-38877605,200,True,
therapeutic_agents,c-Met Inhibitor MK2461,200,True,
therapeutic_agents,c-Met Inhibitor MK8033,200,True,
therapeutic_agents,c-Met Inhibitor MSC2156119J,200,True,
therapeutic_agents,C-myb Antisense Oligonucleotide G4460,200,True,
therapeutic_agents,c-raf Antisense Oligonucleotide ISIS 5132,200,True,
therapeutic_agents,C-VISA BikDD:Liposome,200,True,
therapeutic_agents,C/EBP Beta Antagonist ST101,200,True,
therapeutic_agents,CAB-ROR2-ADC BA3021,200,True,
therapeutic_agents,Cabazitaxel,200,True,
therapeutic_agents,Cabiralizumab,200,True,
therapeutic_agents,Cabozantinib,200,True,
therapeutic_agents,Cabozantinib S-malate,200,True,
therapeutic_agents,Cactinomycin,200,True,
therapeutic_agents,Caffeic Acid Phenethyl Ester,200,True,
therapeutic_agents,CAIX Inhibitor DTP348,200,True,
therapeutic_agents,CAIX Inhibitor SLC-0111,200,True,
therapeutic_agents,Calaspargase Pegol-mknl,200,True,
therapeutic_agents,Calcitriol,200,True,
therapeutic_agents,Calcium Release-activated Channel Inhibitor CM4620,200,True,
therapeutic_agents,Calcium Release-activated Channels Inhibitor RP4010,200,True,
therapeutic_agents,Calcium Saccharate,200,True,
therapeutic_agents,Calculus bovis/Moschus/Olibanum/Myrrha Capsule,200,True,
therapeutic_agents,Calicheamicin Gamma 1I,200,True,
therapeutic_agents,Camidanlumab Tesirine,200,True,
therapeutic_agents,Camptothecin,200,True,
therapeutic_agents,Camptothecin Analogue TLC388,200,True,
